UICCode,stationType,EVACode,code,cdCode,sporen,synoniemen,heeftFaciliteiten,heeftVertrektijden,heeftReisassistentie,land,lat,lng,radius,naderenRadius,ingangsDatum,namen.lang,namen.middel,namen.kort,nearbyMeLocationId.value,nearbyMeLocationId.type
8400152,STOPTREIN_STATION,8400152,CVM,152,[{'spoorNummer': '1'}],[],True,True,True,NL,50.8761100769043,6.05972242355347,200,1200,2022-01-01,Chevremont,Chevremont,Chevremont,CVM,stationV2
8400155,STOPTREIN_STATION,8400155,CK,155,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",[],True,True,True,NL,51.7266825879048,5.87429523468017,200,1200,2020-05-13,Cuijk,Cuijk,Cuijk,CK,stationV2
8400154,STOPTREIN_STATION,8400154,CL,154,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,51.9466667175293,5.22694444656372,200,1200,1990-01-01,Culemborg,Culemborg,Culemborg,CL,stationV2
8400164,STOPTREIN_STATION,8400164,DA,164,"[{'spoorNummer': '1a'}, {'spoorNummer': '1b'}]",[],True,True,True,NL,52.4407702,6.5759947,200,1200,2020-05-13,Daarlerveen,Daarlerveen,Daarlervn,DA,stationV2
8400161,STOPTREIN_STATION,8400161,DLN,161,[{'spoorNummer': '1'}],[],True,True,True,NL,52.6941680908203,6.75805568695068,200,1600,2020-05-13,Dalen,Dalen,Dalen,DLN,stationV2
8400188,STOPTREIN_STATION,8400188,DVNK,188,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}, {'spoorNummer': '4'}]",[],True,True,True,NL,52.1472206115723,4.4563889503479,200,1200,2011-05-01,De Vink,De Vink,De Vink,DVNK,stationV2
8400745,STOPTREIN_STATION,8400745,DWE,745,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,53.24817,6.03463,200,1200,2020-09-01,De Westereen,De Westereen,Westereen,DWE,stationV2
8400168,STOPTREIN_STATION,8400168,DEI,168,[{'spoorNummer': '1'}],[],True,True,True,NL,53.1888115,5.7281572,200,1200,2020-09-01,Deinum,Deinum,Deinum,DEI,stationV2
8400169,STOPTREIN_STATION,8400169,DDN,169,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.2599983215332,6.7161111831665,200,1200,2020-05-13,Delden,Delden,Delden,DDN,stationV2
8400166,STOPTREIN_STATION,8400166,DTCP,166,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,51.9908332824707,4.36472225189209,200,1200,2019-12-15,Delft Campus,Delft Campus,Delft Camp,DTCP,stationV2
8400171,STOPTREIN_STATION,8400171,DZ,171,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,53.3336625,6.9240797,200,1200,2020-09-01,Delfzijl,Delfzijl,Delfzijl,DZ,stationV2
8400175,STOPTREIN_STATION,8400175,DZW,175,[{'spoorNummer': '1'}],[],True,True,True,NL,53.3320834,6.9069092,200,1200,2020-09-01,Delfzijl West,Delfzijl West,Delfzijl W,DZW,stationV2
8400278,STOPTREIN_STATION,8400278,GVM,278,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}, {'spoorNummer': '4'}]",[],True,True,True,NL,52.0905570983887,4.36944437026978,200,1200,2011-05-01,Den Haag Mariahoeve,Mariahoeve,Mariahoeve,GVM,stationV2
8400279,STOPTREIN_STATION,8400279,GVMW,279,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}, {'spoorNummer': '4'}]",[],True,True,True,NL,52.0538902282715,4.3086109161377,200,1200,2011-05-01,Den Haag Moerwijk,Moerwijk,Moerwijk,GVMW,stationV2
8400379,STOPTREIN_STATION,8400030,YPB,379,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.0552787780762,4.39222240447998,200,1200,2011-05-01,Den Haag Ypenburg,Ypenburg,Ypenburg,YPB,stationV2
8400303,STOPTREIN_STATION,8400303,HDRZ,303,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.9324989318848,4.76416683197022,200,1200,1990-01-01,Den Helder Zuid,Den Helder Zuid,Dn Heldr Z,HDRZ,stationV2
8400172,STOPTREIN_STATION,8400172,DN,172,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",[],True,True,True,NL,51.4558334350586,5.78888893127441,200,1600,2011-05-01,Deurne,Deurne,Deurne,DN,stationV2
8400185,STOPTREIN_STATION,8400185,DVC,185,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.2502784729004,6.21444463729858,200,1200,2005-01-01,Deventer Colmschate,Colmschate,Colmschate,DVC,stationV2
8400174,STOPTREIN_STATION,8400174,DID,174,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,51.933502,6.1324106,200,1200,2020-05-13,Didam,Didam,Didam,DID,stationV2
8400165,STOPTREIN_STATION,8400165,DMN,165,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.34515,4.967566,300,1200,2011-05-01,Diemen,Diemen,Diemen,DMN,stationV2
8400163,STOPTREIN_STATION,8400163,DMNZ,163,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,52.3302764892578,4.95583343505859,200,1200,1993-05-01,Diemen Zuid,Diemen Zuid,Diemen Z,DMNZ,stationV2
8400184,STOPTREIN_STATION,8400184,DTCH,184,[{'spoorNummer': '1'}],[],True,True,True,NL,51.9591413,6.2598521,200,1200,2020-05-13,Doetinchem De Huet,De Huet,De Huet,DTCH,stationV2
8400186,STOPTREIN_STATION,8400186,DDRS,186,"[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",[],True,True,True,NL,51.801944732666,4.71666669845581,200,1200,2020-05-13,Dordrecht Stadspolders,Stadspolders,Stadspldrs,DDRS,stationV2
